author_clean,race,gender,log10_hits,count
Matthew T. Cross,white,male,3.46538285144842,2
Matthew Tysz,white,male,4.65127801399814,2
Matthew Woodring Stover,white,male,4.89209460269048,10
Matthieu Ricard,white,male,5.66464197555613,4
Mattie J.T. Stepanek,white,male,4.73719264270474,3
Mattie Stepanek,white,male,5.20139712432045,6
Maud Hart Lovelace,white,female,4.66558099101795,10
Maud Sulter,black,female,4.456366,1
Maude Adams,white,female,4.94250410616808,2
Maulana Wahiduddin Khan,asian,male,5.440909,1
Maulik Doshi,asian,male,4.262451,1
Maureen Brady,white,female,5.13987908640124,10
Maureen Child,white,female,5.52633927738984,2
Maureen Chiquet,white,female,4.28103336724773,5
Maureen Corrigan,white,female,5.04921802267018,10
Maureen Dowd,white,female,6.28555730900777,5
Maureen F. McHugh,white,female,4.75966784468963,4
Maureen Jennings,white,female,4.767897616,2
Maureen Johnson,white,female,5.591064607,10
Maureen Lipman,white,female,5.54654266347813,2
Maureen O'Hara,white,female,5.969881644,6
Maurice Blanchot,white,male,5.91115760873998,3
Maurice Blondel,white,male,5.22010808804005,2
Maurice Chevalier,white,male,5.82930377283103,10
Maurice Druon,white,male,5.92064500140679,2
Maurice Duffy,white,male,4.029383778,3
Maurice Gibb,white,male,5.53147891704226,3
Maurice Greene,black,male,5.623249,1
Maurice Maeterlinck,white,male,6.10380372095596,10
Maurice Merleau-Ponty,white,male,6.03342375548695,7
Maurice Ravel,white,male,6.522444234,5
Maurice Sendak,white,male,6.07554696139253,10
Maurice Strong,white,male,4.81690383937566,3
Maurice Young,black,male,4.702431,1
Mauricio Chaves Mesén,latino,male,4.0086,1
Mauricio Macri,white,male,6.485721426,2
Mauricio Sierra,latino,male,4.689309,1
Maurys Gaucho,latino,male,3.22271647114758,4
Mavis Gallant,white,female,4.87794695162919,3
Mavis Staples,black,female,6.012837,1
Max Barry,white,male,4.90955602924118,6
Max Baucus,white,male,5.03742649794062,3
Max Beerbohm,white,male,5.15228834438306,9
Max Born,white,male,6.10720996964787,3
Max Brooks,white,male,5.70156798505593,10
Max Eastman,white,male,4.78887511577542,7
Max Ernst,white,male,6.29446622616159,3
Max Frisch,white,male,5.73878055848437,10
Max Gladstone,white,male,5.20411998265593,4
Max Hawthorne,white,male,4.52374646681156,6
Max Heindel,white,male,4.99255351783214,3
Max Irons,white,male,5.51851393987789,2
Max Lerner,white,male,4.63648789635337,8
Max Lucado,white,male,6.26951294421792,10
Max McKeown,white,male,4.74507479158206,10
Max Muller,white,male,6.01283722470517,5
Max Planck,white,male,7.13672056715641,6
Max Porter,white,male,5.7419390777292,2
Max Roach,black,male,5.962369,1
Max Tegmark,white,male,5.83505610172012,3
Max Walker,white,male,5.50650503240487,2
Max Waters,black,male,4.209515,1
Max Weber,white,male,6.6570558528571,10
Max de Pree,white,male,4.84633711212981,6
Max von Sydow,white,male,6.13033376849501,3
Maxim Gorky,white,male,6.23299611039215,9
Maximilien Robespierre,white,male,5.88986172125819,4
Maximus Freeman,white,male,3.04139268515822,5
Maxine Clair,black,female,4.190332,1
Maxine Hong Kingston,asian,female,5.604226053,7
Maxwell Grantly,white,male,3.01283722470517,2
Maxwell Maltz,white,male,5.942999593,10
Maxwell Perkins,white,male,4.81424759573192,4
Maxwell Rivera,latino,male,4.474216,1
May Sarton,white,female,5.08635983067475,10
May-Britt Moser,white,female,5.00860017176192,2
Maya Angelou,black,female,6.87040390527903,10
Maya Angleou,black,female,5.674861,1
Maya Banks,white,female,5.6232492903979,10
Maya Lin,asian,female,5.32014628611105,10
Mayank S. Sengar,asian,male,2.27875360095283,5
Mayank Sengar,asian,male,3.663701,1
Mayank Sharma,asian,male,6.26481782300954,10
Mayank Trivedi,asian,male,4.845098,1
Mayim Bialik,white,female,6.32633586092875,5
Maylanie Citra Liem,asian,female,1.973128,1
Maynard James Keenan,white,male,5.60530504614111,5
Mayra Mejia,latino,female,5.24551266781415,7
Mayra Porrata,latino,female,3.318063,1
Mayu Shinjo,asian,female,4.97359,1
Mayur Ramgir,asian,male,4.564666064,10
Mazisi Kunene,black,male,4.827369,1
Mbella Sonne Dipoko,black,male,3.706718,1
Md. Mujib Ullah,asian,male,3.230449,4
Md. Nazrul Islam,asian,male,6.209515,1
Md. Ziaul Haque,asian,male,5.25042000230889,4
Md.Ashraful Nobi,asian,male,2.764176,1
Mduduzi Risimati Mbiza,black,male,1,2
Meagan Good,black,female,6.033424,1
Meagan Spooner,white,female,5.26717172840301,5
Meat Loaf,white,male,6.63948648926859,2
Medgar Evers,black,male,5.850033,1
Meek Mill,black,male,6.72345567203519,4
Meena Kandasamy,asian,female,5.217484,1
Meenakshi Sundaram V.R,asian,male,2.58319877396862,2
Meera Uberoi,asian,female,4.021189,1
Meeta Ahluwalia,asian,female,4.24303804868629,10
Meg Collett,white,female,3.90471554527868,3
Meg Donohue,white,female,4.78103693862113,6
Meg Haston,white,female,4.58206336291171,2
Meg Hennessy,white,female,3.81690383937566,4
Meg Howrey,white,female,4.65127801399814,4
Meg Medina,latino,female,5.36735592102602,3
Meg Meeker,white,female,5.31806333496276,2
Meg Rosoff,white,female,5.41664050733828,10
Meg White,white,female,5.50242711998443,2
Meg Whitman,white,female,5.72098574415374,2
Meg Wolitzer,white,female,5.58658730467176,10
Meg Xuemei X,asian,female,4.634477,1
Megan Abbott,white,female,5.26481782300954,9
Megan Boyle,white,female,4.58883172559421,9
Megan Chance,white,female,4.35218251811136,10
Megan Devine,white,female,5.01283722470517,5
Megan Erickson,white,female,5.19312459835446,2
Megan Fox,white,female,7.120573931,9
Megan Keith,white,female,4.62531245096167,3
Megan Mayhew Bergman,white,female,4.52762990087134,3
Megan McCafferty,white,female,4.96094619573383,10
Megan McKenna,white,female,5.76117581315573,6
Megan Miranda,white,female,5.33041377334919,7
Megan Mitcham,white,female,4.03342375548695,4
Megan Shepherd,white,female,5.38201704257487,7
Megan Smith,white,female,5.95230800966212,3
Megha Khare,asian,female,3.97081161087252,8
Meghan Daum,white,female,4.91115760873998,6
Meghan O'Rourke,white,female,5.11058971029925,3
Meghna Pant,asian,female,4.542825427,3
Meghna Parihar,asian,female,2.773055,2
Megyn Kelly,white,female,6.94497590841205,4
Mehek Bassi,asian,female,3.56348108539441,10
Meher Baba,asian,male,5.58883172559421,3
Mehnaz Ansari,asian,female,3.87273882747267,2
Meister Eckhart,white,male,5.758154622,9
Mel Brooks,white,male,6.58433122436753,10
Mel Carnahan,white,male,4.68484536164441,2
Mel Chin,asian,male,4.682145,1
Mel Gibson,white,male,6.9903388547876,5
Mel Martinez,latino,male,5.285557,1
Mel Odom,white,male,5.17026171539496,2
Mel Robbins,white,female,7.025305865,7
Melania Trump,white,female,7.20951501454263,2
Melanie Benjamin,white,female,4.969881644,5
Melanie Brown,black,female,5.732394,1
Melanie Crowder,white,female,4.71011736511182,5
Melanie Cusick-Jones,white,female,3.053078443,4
Melanie Dickerson,white,female,4.65513843481138,10
Melanie Fiona,black,female,5.243038,1
Melanie Greenberg,white,female,4.7419390777292,8
Melanie Moreland,white,female,4.9670797341445,4
Melanie Raabe,white,female,5.22788670461367,3
Melanie Rawn,white,female,4.64542226934909,2
Meles Zenawi,black,male,5.73719264270474,2
Melina Marchetta,white,female,5.27646180417324,10
Melinda Gates,white,female,6.59879050676312,2
Melinda Gebbie,white,female,4.97680833733807,3
Melinda Heald,white,female,2.68304703823885,3
Melinda K. Trotter,white,female,2.47275644931721,3
Melissa Abigail,latino,female,4.797268,1
Melissa Aragon,latino,female,4.46538285144842,5
Melissa B. Kruger,white,female,5.1846914308176,3
Melissa Bank,white,female,4.53907609879278,10
Melissa Bradley,black,female,5.037426,3
Melissa Broder,white,female,5.02118929906994,2
Melissa Cady,white,female,4.36361197989214,4
Melissa Etheridge,white,female,6.04532297878666,10
Melissa Foster,white,female,5.579783597,2
Melissa Jo Peltier,white,female,4.90579588036787,2
Melissa Lee-Houghton,white,female,3.90145832139611,4
Melissa Marr,white,female,5.31806333496276,10
Melissa McCarthy,white,female,6.536558443,6
Melissa McClone,white,female,5.12385164096709,6
Melissa McPhail,white,female,4.50105926221775,2
Melissa Mojo Hunter,white,female,3.74036268949424,2
Melissa Tagg,white,female,4.76267856372744,3
Melissa V. Harris-Perry,black,female,3.903633,1
Melody Beattie,white,female,5.51054501020661,7
Melody Carlson,white,female,5.11727129565576,7
Melody Carstairs,white,female,3.73319726510657,8
Melvin Burgess,white,male,5.54530711646582,3
Melvin Helitzer,white,male,3.63346845557959,4
Melvin Peebles,black,male,3.914872,1
Melvyn Bragg,white,male,5.19865708695442,4
Menachem Begin,white,male,5.6730209071289,2
Menander,white,male,5.69196510276736,7
Mencius,asian,male,5.83569057149243,10
Menna van Praag,white,female,4.71933128698373,5
Mensah Oteh,black,male,2.96754797621886,9
Mensah Samuel,black,male,4.83123,1
Mercedes McCambridge,white,female,4.94694327069783,2
Mercy Cortez,latino,female,4.35602585719312,4
Mercy Otis Warren,white,female,5.2380461031288,4
Meredith Ann Pierce,white,female,4.55144999797287,3
Meredith Duran,white,female,4.60097289568675,10
Meredith Marple,white,female,3.9731278535997,2
Meredith Schorr,white,female,4.5854607295085,2
Meredith T. Taylor,white,female,3.28780172993023,2
Meredith Wild,white,female,4.88761730033574,6
Meridel Le Sueur,white,female,4.58092497567562,5
Merilyn Simonds,white,female,4.54032947479087,2
Meriwether Lewis,white,male,5.50514997831991,2
Merle Haggard,white,male,6.36735592102602,4
Merle Hodge,black,female,4.888741,1
Merle Shain,white,female,4.19312459835446,2
Merrie Haskell,white,female,4.14301480025409,6
Merrill Markoe,white,female,5.3541084391474,4
Merry Clayton,black,female,5.158362,1
Merton Miller,white,male,4.698100546,6
Meryl Streep,white,female,7.06818586174616,10
Meseret Geneti,black,female,2.725912,1
Mette Ivie Harrison,white,female,4.48855071650044,2
Mhairi McFarlane,white,female,5.69983772586725,8
Mia Couto,white,male,5.69019608002851,2
Mia Hamm,white,female,5.55630250076729,9
Mia Love,black,female,5.814913,1
Mia Sheridan,white,female,5.579783597,10
Mian Adeel Mushtaq,asian,male,4.620136,1
Mian Mian,asian,female,5.781037,1
Micalea Smeltzer,white,female,5.51188336097887,2
Mich Albom,white,male,5.95424250943933,2
Michael A. Arnzen,white,male,4.19865708695442,2
Michael A. Contés II,white,male,2.87794695162919,6
Michael A. Singer,white,male,5.53907609879278,4
Michael A. Stackpole,white,male,5.13353890837022,4
Michael A. Wood Jr.,black,male,3.966611,1
Michael Adzema,white,male,4.62013605497376,2
Michael Allan Scott,white,male,3.94939000664491,3
Michael Barbarulo,white,male,3.08635983067475,3
Michael Bassey Johnson,black,male,4.87794695162919,10
Michael Bay,white,male,6.49276038902684,4
Michael Bennet,white,male,5.42651126136457,2
Michael Bergin,white,male,4.87215627274829,2
Michael Bernard Beckwith,black,male,5.262451,1
Michael Biondi,white,male,4.35218251811136,10
Michael Bolton,white,male,6.47421626407626,2
Michael Braccia,white,male,4.81424759573192,2
Michael Brett Turner,white,male,2.10037054511756,2
Michael Brooks,black,male,5.800717,1
Michael Burgess,white,male,5.47421626407626,6
Michael Burke,white,male,5.87852179550121,1
Michael Caine,white,male,6.61489721603314,10
Michael Callahan,white,male,5.39269695325967,3
Michael Card,white,male,5.28555730900777,3
Michael Cera,white,male,6.55630250076729,2
Michael Chang,asian,male,5.75358305889291,2
Michael Clarke Duncan,black,male,5.704151,1
Michael Clifford,white,male,5.77959649125782,3
Michael Connelly,white,male,6.25527250510331,9
Michael Crichton,white,male,6.46982201597816,10
Michael Cunningham,white,male,5.88366143515362,10
Michael Curtiz,white,male,6.13672056715641,2
Michael D. Higgins,white,male,5.82412583391655,3
Michael D. O'Brien,white,male,5.23299611039215,2
Michael Davidow,white,male,4.11394335230684,2
Michael Dell,white,male,5.9434945159061,3
Michael DiMarco,white,male,4.15228834438306,3
Michael Dirda,white,male,5.29666519026153,5
Michael Dodson Jr.,black,male,3.569374,1
Michael Douglas,white,male,6.73719264270474,10
Michael Duncan,black,male,5.4843,1
Michael Dwinnell,white,male,3.46834733041216,2
Michael E Emmering,white,male,2.32014628611105,2
Michael E. Gerber,white,male,5.178976947,3
Michael E. Porter,white,male,6.21218760440396,5
Michael Ealy,black,male,5.770115,1
Michael Eisner,white,male,5.4456042032736,3
Michael Ende,white,male,6.24797326636181,10
Michael Eric Dyson,black,male,5.72181061521255,3
Michael Faraday,white,male,6.14301480025409,4
Michael Faudet,white,male,5.13033376849501,10
Michael Finkel,white,male,5.12710479836481,10
Michael Flynn,white,male,6.03342375548695,3
Michael Foley,white,male,5.906335042,4
Michael Garrison,white,male,5.07554696139253,2
Michael Gilbert,white,male,5.47856649559384,6
Michael Gove,white,male,5.86923171973098,2
Michael Graves,white,male,5.95133751879592,10
Michael Greger,white,male,5.52762990087134,10
Michael Gruber,white,male,5.26717172840301,4
Michael Gurian,white,male,5.0899051114394,2
Michael Harris,black,male,6.29666519026153,8
Michael Hastings,white,male,5.04532297878666,2
Michael Hayden,white,male,5.34044411484012,10
Michael Herr,white,male,5.06818586174616,3
Michael Hogan,white,male,5.6232492903979,8
Michael Holbrook,white,male,5.29003461136252,6
Michael Hutchence,white,male,5.60097289568675,2
Michael Hyatt,black,female,5.60314437262018,10
Michael Ignatieff,white,male,5.34635297445064,10
Michael Ikechukwu john,black,male,2.10037054511756,3
Michael J Herbert,white,male,4.55870857053317,3
Michael J. Cohen,white,male,5.274157849,2
Michael J. Fox,white,male,6.836956737,10
Michael J. Kannengieser,white,male,2.77742682238931,7
Michael J. White,black,male,5.245513,1
Michael Jackson,black,male,8.00432137378264,10
Michael Jai White,black,male,6.09691,1
Michael Jordan,black,male,7.71767050300226,10
Michael Joseph Brown,black,male,4.59549622182557,3
Michael K. Williams,black,male,5.382017,1
Michael Kiwanuka,black,male,5.752816,1
Michael L. Martin Jr.,black,male,4.033424,5
Michael L. Williams Jr.,black,male,4.494155,1
Michael Lam,asian,male,5.675778,1
Michael Lewis,white,male,6.36735592102602,10
Michael M. Honda,asian,male,4.187521,1
Michael Marshall,black,male,5.693727,1
Michael Mejia,latino,male,4.96708,1
Michael Mnyameni,black,male,2.09691001300806,2
Michael Nutter,black,male,4.794488,1
Michael P. Anderson,black,male,4.944976,2
Michael Pena,latino,male,6.09691001300806,10
Michael Quansah,black,male,3.77815125038364,2
Michael Reeves,asian,male,5.619093,1
Michael Rogers,white,male,5.76863810124761,3
Michael Ryan,white,male,6.240549248,2
Michael S. Harper,black,male,4.697229,1
Michael Spinks,black,male,5.212188,1
Michael Strahan,black,male,6.16731733474818,3
Michael Summers,white,male,5.16731733474818,6
Micheal jordan,black,male,7.744293,1
Michele L. Rivera,latino,female,3.88986172125819,6
Micheline Jean Loui,black,female,0.954243,1
Micheline Jean Louis,black,female,4.02118929906994,10
Michelle Alexander,black,female,5.633468,1
Michelle Cliff,black,female,4.58206336291171,2
Michelle Cooper,black,female,5.53019969820308,2
Michelle Cruz-Rosado,latino,female,3.29885307640971,10
Michelle Malkin,asian,female,5.09691001300806,6
Michelle Marcos,latino,female,4.691081,1
Michelle McKinney Hammond,black,female,4.8494194137969,4
Michelle N. Onuorah,black,female,3.36361197989214,3
Michelle Obama,black,female,7.06069784035361,10
Michelle Phan,asian,female,5.35024801833416,5
Michelle Rodriguez,latino,female,6.559907,1
Michelle Sagara,asian,female,4.61172330800734,4
Michelle Shen,asian,female,4.30963,1
Michelle T. Bernard,black,female,3.550228,1
Michelle Wie,asian,female,5.36735592102602,2
Michelle Yeoh,asian,female,6.49136169383427,4
Michiko Katsu,asian,female,2.969882,1
Michio Kaku,asian,male,6.51719589794997,10
Midori Ito,asian,female,4.907949,1
Miguel Cotto,latino,male,5.693727,1
Miguel Nicolelis,latino,male,5.489958,1
Miguel Piñero,latino,male,5.025306,1
Miguel Reynolds Brandao,latino,male,2.64738297,10
Miguel Ruiz,latino,male,6.48995847942483,10
Miguel Syjuco,asian,male,4.64048143697042,10
Miguel de Icaza,latino,male,5.214844,1
Miguel Ángel Sáez Gutiérrez «Marino»,latino,male,0.954242509439325,3
Mika Yamamori,asian,female,5.26245109,10
Mike Epps,black,male,6.06445798922692,3
Mike Evans,black,male,6.4133,1
Mike Gayle,black,male,4.91275330367132,3
Mike Honda,asian,male,4.66181268553726,2
Mike Lew,asian,male,4.705008,1
Mike Shinoda,asian,male,6.10380372095596,5
Mike Singletary,black,male,5.58433122436753,1
Mike Tyson,black,male,7.40140054078154,10
Mikoto Kuga,asian,female,3.732394,1
